"xxx"	"xxx"	"xxx"	"Global Public Policy Manager at Google"	"San Francisco Bay Area"	500	"ESSEC - ESSEC Business School"	2007	"2010"	"   Management"	"   Master&#39;s Degree"	"Institut d&#39;Etudes politiques de Paris"	2005	"2007"	"   International Affairs"	"   Master&#39;s degree"	"UniversitÃ© PanthÃ©on Sorbonne (Paris I)"	2002	2005	"   Law"	"   Bachelor&#39;s degree"	"Hubert VÃ©drine Conseil"	2007.9	"2007.12"	"   International Affairs Analyst"	"   Paris Area, France"	"TBWA"	2009.8	"2010.2"	"   Business Development Associate"	"   Paris Area, France"	"Google France"	2010.12	"2015.3"	"   Communications &amp; Public Affairs Manager"	"   Paris Area, France"	NA
"xxx"	"xxx"	"xxx"	"Senior Marketing Director"	"San Francisco Bay Area"	500	"University of California San Diego"	1995	"1996"	"   English, Film, Language"	"   History"	"University of Sussex"	1992	"1997"	"   History"	"   BA"	""	NA	NA	""	""	"Goodby Silverstein &amp; Partners"	2006.7	"2007.4"	"   Group Communication Strategy Director"	""	"Goodby Silverstein &amp; Partners"	2007.5	"2011.9"	"   Director of Communication Strategy"	""	"Google"	2011.9	"2012.5"	"   Marketing Director, Media"	""	NA
"xxx"	"xxx"	"xxx"	"Chief Innovation Evangelist, Google"	"San Francisco Bay Area"	500	"UniversitÃ¤t Paderborn"	2005	"2011"	"   Business and Human Resource Education"	"   Dr. rer. pol."	"Jiao Tong University"	2002	"2002"	"   Business, Economics, Management, Entrepreneurship"	""	"UniversitÃ¤t Konstanz"	1998	2004	""	"   M.Sc. Business and Economics Education"	"Learning Design Lab"	2009.4	"present"	"   Founder"	""	"Stanford University"	2012.2	"2016.9"	"   Lecturer at d.school, Stanford University"	""	"Google"	2012.8	"present"	"   Co-founder The Garage"	"   Mountain View, CA"	NA
"xxx"	"xxx"	"xxx"	"Head of Entrepreneur Development at Google"	"San Francisco Bay Area"	500	""	NA	""	""	""	""	NA	""	""	""	""	NA	NA	""	""	"Nosal Partners"	2009	"2011"	"   Partner - Executive Search"	"   San Francisco, CA"	"Founder Bay"	2009	"present"	"   Advisor"	"   San Francisco Bay Area"	"Google"	2011	"2016"	"   Executive Leadership Recruiter and Coach"	"   Mountain View, CA"	NA
"xxx"	"xxx"	"xxx"	"Senior Research Scientist at Google and Charge de Recherche at CNRS"	"San Francisco Bay Area"	500	"RWTH Aachen"	2003	"2008"	"   Computer Science"	"   Ph.D"	"University of Wroclaw"	2000	"2003"	"   Mathematics"	"   Master of Science"	"University of Wroclaw"	2000	2003	"   Computer Science"	"   Master of Science"	"RWTH Aachen University"	2008.1	"2008.12"	"   Post-doc scholarship in AlgoSyn group"	""	"RWTH Aachen University"	2009.1	"2010.9"	"   Wissenschaftlicher Mitarbeiter"	""	"CNRS"	2010.1	"present"	"   Charge de recherche"	""	NA
"xxx"	"xxx"	"xxx"	"Distinguished Engineer at Google"	"San Francisco Bay Area"	500	""	NA	""	""	""	""	NA	""	""	""	""	NA	NA	""	""	"Hewlett-Packard Company"	1997.8	"2007.12"	"   Thermal Technologies Architect"	""	"Google"	2008.1	"present"	"   Distinguished Engineer"	""	""	NA	""	""	""	NA
"xxx"	"xxx"	"xxx"	"Head of Strategy and Operations at Google"	"San Francisco, California"	500	"UCLA Anderson School of Management"	2011	"2013"	""	"   MBA"	"Harvard College"	1997	"2001"	"   Visual and Environmental Studies"	"   BA"	"Green Mountain Valley School"	1993	1997	""	""	"Vow To Be Chic"	2012.9	"2013.8"	"   Co-Founder"	"   Greater Los Angeles Area"	"Adobe"	2013.6	"2014.6"	"   Manager, Services Strategy"	"   San Francisco, CA"	"Adobe"	2014.1	"present"	"   Director, Customer Experience Business Planning, Operations &amp; Analytics"	"   San Francisco, CA"	NA
"xxx"	"xxx"	"xxx"	"Technology partnerships leader at Google Cloud"	"San Francisco Bay Area"	500	"Clemson University"	1996	"1999"	"   Marketing/Business"	"   BS"	""	NA	""	""	""	""	NA	NA	""	""	"Google"	2011.1	"2012.1"	"   Head of Enterprise Apps Sales, Western US"	""	"Google"	2012.1	"2014.12"	"   Head of Enterprise Partner Business, Americas"	""	"Google"	2015.1	"2016.7"	"   Director, Cloud Platform Ecosystem &amp; Partnerships"	"   Mountain View, CA"	NA
"xxx"	"xxx"	"xxx"	"Principal at Google, Energy &amp; Global Infrastructure"	"San Francisco Bay Area"	500	"The Wharton School"	2008	"2010"	"   Finace, Operations, Entrepreneurial Strategy"	"   MBA"	"Boston University - School of Management"	2000	"2004"	"   Business Administration, Finance"	"   Bachelor of Science (BS)"	""	NA	NA	""	""	"The Wharton School"	2008.8	"2010.7"	"   2010 MBA"	"   Philadelphia, Pennsylvania"	"Agile Energy"	2010.7	"2013.1"	"   Director, Project Development"	"   San Bruno, CA"	"Chevron"	2012.1	"2014.6"	"   Investment Structuring Director"	"   San Francisco, CA"	NA
"xxx"	"xxx"	"xxx"	"Group Product Manager at Google"	"Mountain View, California"	500	"London Business School"	2006	"2006"	"   International Exchange Program"	"   Master of Business Administration (M.B.A.)"	"Indian Institute of Management Bangalore"	2004	"2007"	""	"   Master of Business Administration (M.B.A.)"	"Bangalore University"	1993	1997	"   M S Ramiah Institute of Technology"	"   Bachelorâs Degree"	"Wipro Ltd, Fluid Power Division"	1997.1	"1999.3"	"   Sr. Engineer"	"   Bengaluru Area, India"	"Unimobile"	1999.3	"2002.7"	"   &#39;Chief Handyman&#39;"	"   Bengaluru Area, India"	"July Systems"	2002.8	"2006.12"	"   Product  Manager"	"   Bengaluru Area, India"	NA
"xxx"	"xxx"	"xxx"	"Software engineer at Google"	"Mountain View, California"	167	""	NA	""	""	""	""	NA	""	""	""	""	NA	NA	""	""	"Wavii (acquired by Google)"	2012.1	"2013.4"	"   Software engineer"	"   Seattle, WA"	"Google"	2013.5	"present"	"   Software engineer"	"   Mountain View, CA"	""	NA	""	""	""	NA
"xxx"	"xxx"	"xxx"	"Recruiter, Verily Life Sciences (Formerly Google Life Sciences)"	"San Francisco, California"	500	"Saint Mary&#39;s College of California"	2009	"2013"	"   Business Administration, Management and Operations"	"   Bachelor of Science (B.S.)"	""	NA	""	""	""	""	NA	NA	""	""	"USA Volleyball"	2013	"2016"	"   Athlete"	"   Anaheim, CA"	"The Creative Group"	2014.9	"2017.2"	"   Creative Recruiting Manager"	"   San Francisco, CA"	"The Creative Group"	2015.6	"2017.2"	"   Senior Creative Recruiting Manager"	"   San Francisco, California"	NA
"xxx"	"xxx"	"xxx"	"Director and General Manager, Google Cloud"	"New York, New York"	500	"University of Iowa"	2008	"2010"	"   Business"	"   MBA"	""	NA	""	""	""	""	NA	NA	""	""	"Microsoft Communications Sector"	2004.8	"2006.5"	"   Director of Business Development"	""	"Microsoft Enterprise Sales"	2006.5	"2007.6"	"   Business Manager/Chief of Staff"	""	"Microsoft Hong Kong"	2007.6	"2010.8"	"   Enterprise &amp; Partners Group (EPG) Director"	""	NA
"xxx"	"xxx"	"xxx"	"Group Manager, Ad Sales @ Google"	"San Francisco Bay Area"	500	"McGill University"	2005	"2005"	"   Business Administration and Management, General"	"   Continuing Education"	"University of Montreal"	NA	""	"   Broadcast Journalism"	"   Certificate"	""	NA	NA	""	""	"Google"	2012.1	"present"	"   Sr. Group Manager, Ad Sales, Google Marketing Solutions"	"   Mountain View, CA"	"Startup Weekend"	2012.11	"2012.11"	"   Business Mentor"	""	"Pipeline Angels"	2016.8	"present"	"   Investment Member"	"   San Francisco Bay Area"	NA
"xxx"	"xxx"	"xxx"	"Lead, Tech University Programs at Google"	"San Francisco, California"	500	"Emory University"	2007	"2011"	"   Linguistics"	"   Bachelor&#39;s degree"	"Academic Magnet High School"	2003	"2007"	""	""	""	NA	NA	""	""	"Emory University"	2009.2	"2010.8"	"   English as a Second Language (ESL) Student Assistant"	"   Greater Atlanta Area"	"Teach for America"	2010.4	"2010.7"	"   Operations Coordinator"	"   Greater Chicago Area"	"Google"	2011.8	"2013.8"	"   Account Strategist, AdWords"	"   San Francisco Bay Area"	NA
"xxx"	"xxx"	"xxx"	"Creative Director, Material Design at Google"	"San Francisco Bay Area"	500	"University of California, Los Angeles"	2002	"2006"	"   Art History"	"   BA"	""	NA	""	""	""	""	NA	NA	""	""	"Billboard"	2011.9	"2012.12"	"   Creative Director for Billboard.com"	"   New York"	"Brooklyn Bound"	2012.6	"2014"	"   Digital Design Director"	"   Brooklyn, NY"	"Google"	2013.1	"present"	"   Senior Designer, Google"	"   San Francisco"	NA
"xxx"	"xxx"	"xxx"	"Global Communications and Public Affairs at Google"	"San Francisco Bay Area"	500	""	NA	""	""	""	""	NA	""	""	""	""	NA	NA	""	""	"BBC News"	2008.4	"2011.7"	"   Technology correspondent"	"   Silicon Valley"	"Google"	2011.8	"present"	"   Corporate communications"	"   Mountain View, California"	""	NA	""	""	""	NA
"xxx"	"xxx"	"xxx"	"Product Marketing Leader at Google . Hiring !"	"Greater Seattle Area"	500	"S.P. Jain Institute of Management &amp; Research"	2007	"2009"	"   Information Management , Marketing"	"   Master of Business Administration (M.B.A.)"	"University of Kalyani"	2000	"2004"	"   Computer Science &amp; Engineering"	"   Engineer&#39;s Degree"	""	NA	NA	""	""	"Microsoft"	2009.7	"2011.9"	"   Solution Partnerships- Azure , Office 365 cloud solutions"	""	"Microsoft"	2011.9	"2013.6"	"   Solution Partnership Strategy- Azure and Office 365 Ecosystem"	""	"Microsoft"	2013.7	"2015.4"	"   Sr. Product Marketing Manager, Azure Advanced Analytics"	"   Redmond , WA"	NA
"xxx"	"xxx"	"xxx"	"Account Executive | Google Marketing Solutions"	"Chappaqua, New York"	500	""	NA	""	""	""	""	NA	""	""	""	""	NA	NA	""	""	"Giorgio Armani"	2014.6	"2014.8"	"   Digital Media Intern"	"   Greater New York City Area"	"L&#39;OrÃ©al"	2015.5	"2015.7"	"   Public Relations Intern"	"   Greater New York City Area"	"Google"	2016.6	"2016.8"	"   Business Development"	"   Greater New York City Area"	NA
"xxx"	"xxx"	"xxx"	"President, Global Customer Operations, Google Cloud at Google"	"Mountain View, California"	500	"Singularity University EP"	2017	"present"	""	""	"Stanford Graduate School of Business Executive Education"	2015	"present"	"   Directors Consortium"	""	"Telecom ParisTech"	1983	1986	"   Computer Science"	"   Master&#39;s degree"	"Dell"	2011.9	"2012.8"	"   Global Vice President &amp; GM, Software and Peripherals"	"   Austin, Texas Area"	"Dell"	2012.8	"2014.3"	"   President, Dell North America"	"   Round Rock, Texas"	"Google"	2014.5	"present"	"   Vice President, US Sales &amp; Operations"	"   Mountain View, CA"	NA
"xxx"	"xxx"	"xxx"	"Google Cloud at Google"	"Porter Ranch, California"	500	"The London School of Economics and Political Science (LSE)"	2016	"present"	"   International Relations and Global Economy"	""	"University of California, Berkeley"	2013	"2016"	"   Ethnic, Cultural Minority, Gender, and Group Studies"	"   Bachelor&#39;s Degree"	"University of California, Berkeley"	2013	2016	"   Political Science and Government"	"   Bachelor&#39;s Degree"	"Womxn Empowerment"	2014.1	"present"	"   Founder &amp; President"	"   UC Berkeley"	"Associated Students of the University of California"	2015.5	"2016.5"	"   Senator"	"   UC Berkeley"	"Hillary for America"	2016.7	"2016.8"	"   Project Manager"	""	NA
"xxx"	"xxx"	"xxx"	"Education Programs Manager"	"Mountain View, California"	500	"UCLA Anderson School of Management"	2013	"2014"	""	"   MBA Riordan Fellowship"	"California State Polytechnic University-Pomona"	2007	"2010"	"   Business Management"	"   B.S. in Business Administration with emphasis in Management."	""	NA	NA	""	""	"Google"	2013.6	"2016.12"	"   Diversity Channels Specialist"	""	"Google"	2016	"2017"	"   Lead Analyst (20%) - Diversity Impact Fund"	"   Mountain View"	"Boost"	2016.1	"present"	"   Advisor"	"   San Francisco Bay Area"	NA
"xxx"	"xxx"	"xxx"	"Google Cloud Program Manager"	"Mountain View, California"	400	"Columbia Business School"	2011	"2013"	""	""	"Washington University in St. Louis"	2003	"2006"	""	""	""	NA	NA	""	""	"Accenture"	2006.6	"2011.7"	"   Consultant"	""	"SAP"	2012.6	"2012.8"	"   Value Engineering Summer Associate"	""	"Google"	2013.8	"2016.5"	"   Senior Partner Operations Manager"	"   Mountain View, CA"	NA
"xxx"	"xxx"	"xxx"	"Senior Software Engineer at Google"	"San Francisco Bay Area"	64	"Harvard University"	2011	"2013"	"   Systems Biology"	"   Master of Science - MS"	"University of Illinois at Urbana-Champaign"	2007	"2010"	"   Molecular Biology, Physics, Chemistry"	"   BS"	""	NA	NA	""	""	"Princeton University"	2008.6	"2008.8"	"   Research Intern"	"   Princeton, NJ"	"Harvard University"	2009.6	"2009.8"	"   Research Intern"	"   Cambridge, MA"	"MIT"	2010.6	"2011.8"	"   Research Scientist"	""	NA
"xxx"	"xxx"	"xxx"	"Recruiter at Google"	"San Francisco Bay Area"	500	"University of San Francisco School of Law"	1999	"2003"	""	"   J.D."	"UniversitÃ© de Bordeaux"	1991	"1992"	"   Year Abroad"	""	"University of California, San Diego"	1989	1993	"   History"	"   Bachelor of Arts (B.A.)"	"Lane Powell Spears Lubersky"	1994.3	"1999.1"	"   Paralegal &amp; Branch Office Manager"	""	"MBA Personnel"	1999.2	"1999.8"	"   Legal Recruiter"	""	"Access Staffing"	1999.8	"2003.9"	"   Legal Recruiter"	""	NA
"xxx"	"xxx"	"xxx"	"Business Development Lead at Newsela"	"San Francisco, California"	500	"Tuck School of Business at Dartmouth"	2010	"2010"	"   Tuck Bridge Summer Program"	"   Business and Finance"	"The University of London, Royal Holloway"	2009	"2009"	"   Economics"	"   Transfer Term"	"Dartmouth College"	2007	2011	"   Economics, Anthropology"	"   Bachelors"	"Evolving Vox LLC"	2009.5	"2011.6"	"   Owner and Manager"	"   Hanover, NH"	"Google"	2011.8	"2012.12"	"   Enterprise Sales Associate"	"   Austin, TX"	"Google"	2013.1	"2015.3"	"   Google for Education Sales and Operations Team"	"   Mountain View"	NA
"xxx"	"xxx"	"xxx"	"Research Scientist at Google"	"New York, New York"	141	"University of California, San Diego"	2010	"2016"	"   Communication Theory and Systems"	"   Doctor of Philosophy (Ph.D.)"	"Indian Institute of Technology, Madras"	2006	"2010"	"   Engineering Physics"	"   Bachelor of Technology (B.Tech.)"	""	NA	NA	""	""	"Bell Laboratories"	2010.5	"2010.9"	"   Research Intern"	"   Bangalore"	"University of California, San Diego"	2011.7	"2016.3"	"   Graduate Student Researcher"	"   La Jolla"	"Google"	2014.6	"2014.9"	"   Software Engineering Intern"	"   New York"	NA
"xxx"	"xxx"	"xxx"	"President, Americas at Google"	"Menlo Park, California"	500	"Stanford University Graduate School of Business"	1986	"1988"	""	"   MBA"	"KÃ¸benhavns Universitet"	1981	"1986"	"   Economics (cand. polit)"	"   MSc"	"Virum Statsskole"	1977	1980	"   Math, Social Sciences"	"   High School"	"Viator"	2005.11	"2014.8"	"   Board Director, Observer"	""	"Google"	2010.12	"2017.2"	"   President, Google Marketing Solutions"	"   Mountain View, CA"	"Stanford Graduate School of Business"	2014.9	"present"	"   Lecturer in Management"	"   Stanford, CA"	NA
"xxx"	"xxx"	"xxx"	"Staff Site Reliability Engineer (Google Cloud Customer Reliability Engineering)"	"Brooklyn, New York"	187	"Massachusetts Institute of Technology"	2011	"2014"	"   Computer Science"	"   Bachelor of Science (BS)"	"Massachusetts Institute of Technology"	2010	"2011"	"   Computer Science"	"   Special Student"	"Caltech"	2005	2008	"   Biology, Computer Science"	""	"Google"	2008.1	"2011.5"	"   Site Reliability Engineer"	""	"Google"	2011.5	"2015.5"	"   Senior Site Reliability Engineer"	"   Greater Boston Area"	"MIT"	2012	"2013"	"   Teaching Assistant"	"   Greater Boston Area"	NA
"xxx"	"xxx"	"xxx"	"Distinguished Engineer on Privacy at Google"	"San Francisco Bay Area"	376	"Stanford University"	1997	"2003"	"   Physics"	"   Ph.D."	"University of Colorado Boulder"	1993	"1997"	"   Physics, Mathematics"	"   B.A."	""	NA	NA	""	""	"Google"	2008.1	"2011.6"	"   Principal Engineer, Planet-Scale Storage"	""	"Google"	2011.1	"2015.11"	"   Chief Architect for Social"	""	"Google"	2015.11	"2016.12"	"   Head of Infrastructure, Google Assistant"	""	NA
"xxx"	"xxx"	"xxx"	"Product Manager for TensorFlow"	"San Francisco Bay Area"	500	"Harvard University"	2000	"2004"	"   Physics and Mathematics"	"   Bachelorâs Degree"	"Punahou School"	1996	"2000"	""	""	"Harvard University"	NA	2012	"   Computer Vision"	"   Doctor of Philosophy (Ph.D.)"	"Perceptio"	2012	"2014.11"	"   Founder"	"   Palo Alto"	"Apple"	2014.11	"2016.6"	"   Individual Contributor and Machine Learning Strategist"	"   Cupertino, CA"	"Google"	2016.7	"present"	"   Product Manager for TensorFlow on the Google Brain team"	"   Mountain View, CA"	NA
"xxx"	"xxx"	"xxx"	"Compensation Program Management @ Google"	"San Francisco Bay Area"	500	"INSEAD"	2014	"2014"	"   Strategy &amp; Finance"	"   Masters of Business Administration"	"Coaches Training Institute"	2012	"2013"	""	""	"University of Toronto"	2005	2010	"   Management (Industrial) Engineering"	"   Applied Science and Engineering"	"Courtyard Group"	2008.7	"2009.9"	"   Consultant"	"   Toronto"	"SWI Systemware Innovation Corporation"	2011.1	"2013.12"	"   Consultant"	""	"Google"	2014	"2014"	"   MBA Intern, Global Cash Operations"	"   Singapore"	NA
"xxx"	"xxx"	"xxx"	"Head of Insights &amp; Measurement, Global Tech at Google"	"Greater New York City Area"	500	"Duke University"	2014	"2015"	""	"   Google &amp; Duke University: Business Academy MBA program"	"IEB"	2009	"2010"	""	"   Master of Corporate Finance &amp; Investment Banking"	"CESTE, Escuela Internacional de Negocios (Centro Universitario)"	2006	2007	""	"   Master of Business Administration (MBA Executive)"	"EEME Business School"	2011.6	"present"	"   Associate Professor"	"   Spain"	"Google"	2012.1	"2013.5"	"   Senior Media Solutions Specialist"	"   Madrid Area, Spain"	"Google"	2013.6	"2013.7"	"   Media Solutions Lead"	"   Madrid Area, Spain"	NA
"xxx"	"xxx"	"xxx"	"Head of Google Cloud Partner Business, Americas at Google"	"San Francisco Bay Area"	500	""	NA	""	""	""	""	NA	""	""	""	""	NA	NA	""	""	"Harrell Capital Partners, LLC"	2002.9	"present"	"   Chairman"	"   San Francisco Bay Area"	"Symantec Corporation"	2004	"2009"	"   Regional Sales Manager"	"   Mountain View, CA"	"Google"	2009.1	"2013.9"	"   Google Cloud Sales Manager"	"   Mountain View, CA"	NA
"xxx"	"xxx"	"xxx"	"VP, Google and President of Google.org"	"San Francisco Bay Area"	500	"Harvard University Kennedy School of Government"	1992	"1994"	"   International Development"	"   Masters Public Policy"	"University of California, Los Angeles"	1986	"1990"	"   International Relations"	"   BS"	"Langley High School"	1984	1986	""	""	"Department of Health and Human Services"	1990	"1992"	"   Speechwriter to the Secretary"	"   Washington D.C. Metro Area"	"Bill &amp; Melinda Gates Foundation"	2000	"2007"	"   Deputy Director, Global Health Advocacy"	"   Greater Seattle Area, India"	"Google"	2007	"present"	"   VP, Google and President of Google.org"	"   San Francisco Bay Area"	NA
"xxx"	"xxx"	"xxx"	"Growing Google&#39;s Developer Ecosystems"	"San Francisco Bay Area"	500	"The Hebrew University"	2007	"2009"	"   Integrative Management"	"   MBA"	"University of Derby"	2005	"2007"	"   Business Administration"	"   BA"	"University of Massachusetts Lowell"	2002	2004	"   Computer Engineering studies"	""	"Amazon.com"	2010.4	"2012.9"	"   Regional Sales Manager EEMEA for Amazon Web Services (AWS), EMEA"	"   Luxembourg"	"Newvem"	2012.9	"2013.2"	"   VP Sales and Business Development"	"   Israel"	"Gemini Israel Ventures"	2013.3	"2013.5"	"   EIR (Entrepreneur in Residence)"	"   Israel"	NA
"xxx"	"xxx"	"xxx"	"Senior Manager, Corporate Communications at Google"	"San Francisco Bay Area"	500	"Texas Christian University - M.J. Neeley School of Business"	1998	"2002"	"   Business Management, Minor in Spanish"	"   B.S"	""	NA	""	""	""	""	NA	NA	""	""	"Google"	2011.8	"2012.2"	"   Android Policy Principal"	""	"Google"	2012.2	"2014.1"	"   Communications Manager, Android"	""	"Google"	2014.1	"2015.3"	"   Communications Manager, Google Maps"	""	NA
"xxx"	"xxx"	"xxx"	"Infrastructure Product Lead at Google"	"San Francisco Bay Area"	500	"University of Pennsylvania - The Wharton School"	2006	"2008"	""	"   Master of Business Administration (MBA) in Marketing and Operations"	"University of Pennsylvania"	1996	"2000"	""	"   Bachelor of Arts (BA)"	""	NA	NA	""	""	"PwC"	2000	"2006"	"   Associate"	"   DC and Frankfurt"	"Cisco"	2008	"2011"	"   Product Manager"	"   San Jose, Califronia"	"VMware"	2011	"2013"	"   Product Marketing Manager"	"   Palo Alto, California"	NA
"xxx"	"xxx"	"xxx"	"Director Product at Google"	"San Francisco Bay Area"	500	"UniversitÃ© Sorbonne Nouvelle (Paris III)"	2001	"2001"	"   French"	"   Minor"	"University of Nebraska-Lincoln"	2001	"2005"	"   Computer Engineering, Business Administration, French"	"   Bachelors of Engineering"	""	NA	NA	""	""	"Facebook"	2010.1	"2015.3"	"   Group Product Manager"	"   menlo park"	"CORE40 Studios"	2013.8	"present"	"   Instructor"	"   San Francisco Bay Area"	"Athos"	2015.7	"2016.6"	"   VP Product"	"   Redwood City"	NA
"xxx"	"xxx"	"xxx"	"Program Manager at Google"	"San Francisco Bay Area"	500	"University of Michigan - School of Information"	1996	"1997"	"   Information Science"	"   MA"	"University of Michigan"	1995	"1997"	"   Information Science"	"   MA"	"University of Montana"	1990	1995	"   Journalism"	"   BA"	"Design agencies in the Bay Area"	2008.5	"2010.12"	"   Consultant/Account Manager"	""	"webOS"	2010.1	"2013.2"	"   Executive Producer, User Experience Group"	""	"LG Silicon Valley Lab"	2013.2	"2014.10"	"   Executive Producer, User Experience Group"	""	NA
"xxx"	"xxx"	"xxx"	"Group Product Manager at Google"	"San Francisco Bay Area"	500	"Massachusetts Institute of Technology"	2004	"2008"	"   Computer Science and Engineering"	"   B.S."	"Illinois Mathematics and Science Academy"	2001	"2004"	""	"   High school"	""	NA	NA	""	""	"Google"	2007.6	"2007.8"	"   Associate Product Manager Intern"	""	"Google"	2008.8	"2010.5"	"   Associate Product Manager"	""	"Google"	2010.5	"2014.6"	"   Product Manager"	""	NA
"xxx"	"xxx"	"xxx"	"Head of Fintech Ecosystem Development - Google Play at Google"	"San Francisco Bay Area"	500	"University of California, Berkeley"	2008	"2010"	"   Finance"	"   Master&#39;s degree"	"Ain Shams University"	1999	"2003"	"   Business Administration and Management, General"	"   Bachelor of Business Administration (B.B.A.)"	""	NA	NA	""	""	"Google"	2010.4	"2012.12"	"   Industry Manager, SEEMEA - Strategic Partnerships "	"   Ireland, Argentina, Egypt and UAE"	"Google"	2012.12	"2015.2"	"   Industry Manager, MENA - Strategic Partnerships "	"   Ireland, Egypt and UAE"	"Google"	2015.3	"2016.1"	"   Strategic Business Development Manager - Social, Communications &amp; Music - Google Play"	"   San Francisco Bay Area"	NA
"xxx"	"xxx"	"xxx"	"Patent Counsel, Pixel at Google"	"Mountain View, California"	500	"University of Chicago Law School"	2005	"2008"	""	"   JD"	"Brigham Young University"	2000	"2004"	"   Computer Science"	"   BS"	""	NA	NA	""	""	"University of Chicago Law School"	2007	"2008"	"   Research Assistant"	""	"Cooley LLP"	2008.9	"2011.6"	"   Associate (Patent &amp; Counseling Group)"	""	"Google"	2011.7	"2016.2"	"   Patent Counsel, Android OS &amp; Android Wear"	"   Mountain View, CA"	NA
"xxx"	"xxx"	"xxx"	"Google, Daydream"	"San Francisco Bay Area"	500	"University of Geneva"	2005	"2009"	"   International Relations"	"   Bachelor"	""	NA	""	""	""	""	NA	NA	""	""	"Challenge Learning"	2009.8	"2010.5"	"   Freelance trainer"	""	"Lancel"	2010.5	"2012.1"	"   Project Manager Customer Service"	""	"Google"	2012.1	"2013.11"	"   AA Google Cultural Institute"	"   Paris Area, France"	NA
"xxx"	"xxx"	"xxx"	"Director, Leadership Staffing at Google"	"Sunnyvale, California"	500	"The University of Texas at Austin - The Red McCombs School of Business"	1991	"1993"	""	"   MBA"	"The University of Texas at Arlington"	1988	"1991"	"   Aerospace Engineering"	"   MS"	"The University of Kansas"	1981	1985	"   Aerospace Engineering"	"   BS"	"McKinsey &amp; Company, Inc"	1993.8	"1998.6"	"   Senior Engagement Manager"	""	"Spencer Stuart"	1998.6	"2010.1"	"   Managing Director"	""	"Korn Ferry"	2010.1	"2015.4"	"   Senior Client Partner"	""	NA
"xxx"	"xxx"	"xxx"	"Director, Organization Development, Google"	"San Francisco Bay Area"	500	"University of California, Berkeley"	1995	"1997"	"   Strategy and Organization Effectiveness"	"   MBA - Haas School of Business"	"University of California, Davis"	1981	"1986"	"   Economics"	"   BA"	""	NA	NA	""	""	"Korn/Ferry International - Leadership and Talent Consulting"	2008.9	"2014.2"	"   Chief Operating Officer"	"   San Francisco Bay Area"	"Korn/Ferry International - Leadership and Talent Consulting"	2011.1	"2014.1"	"   Managing Partner, Education Sector Lead"	"   San Francisco Bay Area"	"Knightsbridge Human Capital (Acquired by Lee Hecht Harrison)"	2014.2	"2015.4"	"   President, US Market"	"   Chicago"	NA
"xxx"	"xxx"	"xxx"	"Managing Director, Hardware Business Development at Google"	"San Francisco, California"	500	""	NA	""	""	""	""	NA	""	""	""	""	NA	NA	""	""	"Google"	2004.12	"2008"	"   Executive Communications Advisor"	"   Mountain View, CA"	"YouTube"	2008	"2010.5"	"   Content Partnerships, Sr. Manager"	"   San Bruno, CA"	"Google"	2010.5	"2011.12"	"   Head of Business Development, Google TV"	"   San Bruno, CA"	NA
"xxx"	"xxx"	"xxx"	"Content &amp; Influencer Marketing Lead - Android, Chrome, Google Play"	"New York, New York"	500	"University of Pennsylvania - The Wharton School"	2014	"2014"	"   Marketing"	"   Google Marketing Academy - Executive Education"	"The Johns Hopkins University"	2009	"2014"	"   Communication"	"   Master&#39;s Degree"	"The College of William and Mary"	2001	2004	"   History, Government"	"   Bachelor&#39;s Degree"	"Google"	2011.2	"2012.12"	"   Communications Specialist - People Operations"	"   San Francisco Bay Area"	"Google"	2012.12	"2013.11"	"   Communications Manager - People Operations"	"   Greater New York City Area"	"Google"	2013.11	"2015.2"	"   Product Marketing Manager - Google Registry"	"   Greater New York City Area"	NA
"xxx"	"xxx"	"xxx"	"Marketing at Google"	"New York, New York"	500	"University of Pennsylvania - The Wharton School"	2015	"2015"	""	"   Google Marketing Academy - Executive Education, Marketing"	"Tel Aviv University"	2008	"2011"	"   Economics, Psychology"	"   B.A."	""	NA	NA	""	""	"Israel Defense Forces"	2003.9	"2006.9"	"   Satellite Officer"	"   Israel"	"Procter &amp; Gamble"	2010.9	"2011.2"	"   Global Business Intern"	"   Brussels, Belgium"	"Student Union Tel Aviv University"	2011.3	"2011.6"	"   Head of 2011 Israeli-Polish Forum of Dialogue"	"   Poland / Israel"	NA
"xxx"	"xxx"	"xxx"	"Business Development, Daydream and Android at Google"	"Other"	500	"UniversitÃ© Paris-Sorbonne"	2007	"2008"	""	"   Philosophy"	"University College London, U. of London"	2005	"2009"	"   European Philosophy"	"   European Social and Political Studies"	""	NA	NA	""	""	"Project Syndicate"	2009.6	"2010.2"	"   Global Relations Manager"	""	"Project Syndicate"	2010.2	"2011.11"	"   Head of Digital"	""	"Google"	2011.11	"2014.7"	"   Strategic Partner Manager, Eastern Europe &amp; MENA"	"   Prague"	NA
"xxx"	"xxx"	"xxx"	"Games and science fiction"	"San Francisco Bay Area"	500	""	NA	""	""	""	""	NA	""	""	""	""	NA	NA	""	""	"International Game Developers Association"	2009	"2012"	"   Member, Board of Directors"	""	"Funzio (Acquired by Gree)"	2011	"2012"	"   VP Business Development"	"   San Francisco"	"Wormhole Games"	2012	"2014"	"   CEO &amp; Co-Founder"	"   San Francisco"	NA
